Grocery,Milk,Frozen,Fresh
-0.04111489343644868,0.5235677732188025,-0.589367155775102,0.052933189809386286
0.1703183538810707,0.5444576674904322,-0.2701361820563945,-0.39130197032955794
-0.02815710099994899,0.40853770606073786,-0.137535719458766,-0.4470292605536878
-0.3929768994357086,-0.6240199250798147,0.6871442959812285,0.10011140710140531
-0.07935618331002095,-0.05239645455612996,0.1738588350084487,0.8402394803906299
-0.2976370445167475,0.33406658946901907,-0.49615501099418746,-0.20480552747721428
-0.10284876634530088,-0.3523156508845275,-0.5345122210146523,0.009950350900717945
0.15535895123080276,-0.11398094805820706,-0.28931478706662694,-0.3499814511576889
-0.18533617673375014,-0.29140940070295784,-0.5458544067733919,-0.4779009128085325
1.1514234023454744,0.7184949035326458,-0.3944877822840306,-0.4744971152522291
0.5291333216755256,-0.053345995204840395,0.27387629124460705,-0.6834744535927161
-0.3611618318273923,-0.6337866288951222,-0.3406639553198299,0.09069159525954246
0.4009249200883701,0.8848001657210742,-0.5743129819498659,1.5604988749209672
0.7406719168990328,0.055851179396860184,0.004757156423603631,0.7295764807694175
0.4361111206882961,0.4976588783754177,-0.5728694310351172,1.0015636529428695
-0.4351160618308296,-0.635143115536137,-0.5516286104323866,-0.13831273800524116
0.4392715578679302,0.4096228953735498,-0.6058648805150869,-0.8691793156180124
-0.5286650023479981,0.04893309752768413,-0.4604786812439701,-0.484787666003844
0.22625809196059377,0.07199337042493767,-0.17878003130872822,0.522498936413844
0.15936217165833924,-0.44781231041197744,-0.495536346316438,-0.3340706765340382
-0.35283934725435595,-0.1732594142705588,-0.413666387294263,0.438987159160354
-0.6259011195747397,-0.6681057409127995,0.06414896548754923,-0.5092475135596055
-0.36685061875073366,-0.5262172382626394,1.306633859967661,1.5258276346962956
1.4820051313351983,4.154475565223423,0.4293673469189646,1.137715555195005
0.615307908773548,0.5398456129109815,-0.03236272424136236,0.8427725390371813
-0.037533064632863405,-0.21246187819588983,-0.5920480360453496,0.329669846945122
-0.5362500515791199,-0.6558973611436653,0.01630556374159305,-0.16641385736542028
-0.5168660368773642,-0.6773298500717009,-0.5334811132184033,0.18014022871588725
1.8968651851151639,1.9923715081097515,-0.3946940038432804,-0.6243433658122828
-0.562797723888046,-0.5013935327320665,-0.3860326983547884,2.4608429076045653
0.33244878119629856,-0.2965640499388145,-0.39675621943577855,0.5394387661126563
-0.5075954211504377,-0.19767617380882727,-0.2029079537409561,-0.7431596479520823
-0.5336163539294249,-0.6074707880594328,-0.5786436346941118,0.7624270850918804
-0.06587165134358225,-0.1370412209554606,0.6306395887467803,1.4033700807520784
-0.5993534472658135,-0.517807021088347,-0.5458544067733919,-0.8310251197543326
0.33076321470049375,-0.04140891276390916,-0.461716010599469,-0.8954597990759827
-0.2658219769084312,-0.19455625453449296,-0.27694149351163827,1.4212598074433473
0.4767754123995878,0.6456515709101448,-0.23755317569492437,0.25074923848850633
0.9226077505399676,1.3473621103071598,-0.6266932579993179,-0.586505802279422
-0.7426265994092247,-0.7109707187688707,1.4291294661620486,3.49551820663809
-0.3365104218262466,-0.1986257144575377,1.3276684590111416,0.9518523770042991
-0.2101982825468715,-0.3704925718741273,-0.21425013949969574,0.5680148339690638
0.7384596108732889,0.23856992994156911,-0.5947289163155971,-0.09105536263051742
1.6904886372850592,0.7187662008608487,-0.4712022023249603,-0.9000509678728571
0.26544751298805624,0.16694743529598166,-0.5219327059004139,-0.1844619002220987
1.4305953532131506,2.203983424108078,-0.27467305635989037,-0.5398025334836313
1.4752628653519788,1.1221853278986842,-0.28952100862587676,-0.70429302934406
5.016638073037943,6.573905138137624,0.9713176046274681,2.569922745571683
0.3072706316652138,0.04825485420717667,-0.513065178852672,-0.03809860530105311
2.20911637846301,2.1182534683959355,-0.26271220592340133,-0.5567423631824434
-0.6290615567543738,-0.6377204401540654,0.1625166492497091,-0.4536785395008851
-0.10063646031955703,-0.23674298907005678,-0.5842116167938568,-0.6849784571641059
-0.2186261150258957,-0.2550555587237581,-0.5237886999336622,2.2734757258424696
0.37722164124111457,0.634392731789721,-0.4800697293727022,-0.9110539413688146
-0.6325380376519713,-0.5897008130621374,-0.13114285112202187,1.2133906822607268
-0.31038414114127155,-0.2866616974594056,-0.41552238132751135,-0.5332324126191387
1.9926264316580762,3.268554139976583,-0.09402297045705588,-0.6255307370528538
0.2671330794838611,0.5611424531749157,-0.6256621502030688,-0.521121225965315
-0.6640370615423242,-0.5190278590652604,-0.5105905201416743,0.14079866161163648
0.009346753531708657,-0.05917888776120453,-0.606895988311336,-0.46412740641790945
-0.010247956982022586,-0.37320554515615717,-0.6137012997665797,-0.269952629543207
5.440874090450824,4.418447865564926,0.03754638434432359,1.8951792485965653
-0.14825371382604371,0.06087017996861537,0.22314578766915355,-0.33066687897773483
0.82421280634736,0.7874044248962033,-0.036280933867108775,-0.2061512148831947
-0.49526971614986476,-0.6198148164926686,0.1344705171917348,-0.5731280863023226
3.990233424998785,2.05680462355796,-0.6260745933215685,-0.9431921229469349
-0.056284991898692224,-0.5781706766135106,-0.5974097965858447,-0.9492081372324943
0.5805430997975732,0.13059359331678194,-0.3744842910367989,0.6263543409224497
-0.41699622200092756,0.19855357403162915,0.5770219833418293,-0.7562998896810675
-0.701435568167994,-0.40372649457899273,-0.4728519747989588,-0.28879225322693275
-0.5003264156372793,-0.5099393985704604,1.5613174856411776,0.3724152116056762
1.3790802271851152,-0.6145245185927104,0.47452986839467326,0.4979599307753778
-0.5573196327766804,-0.08915724252763413,1.1960991042097622,-0.6000418344219307
0.08024589426149967,-0.06297705035604628,1.043495150364902,0.6252461277645835
0.19412698063431405,0.07416374905056153,-0.36850386581855443,-0.301615862625099
-0.8373343668922592,-0.6320231962618027,0.27531984215935573,0.6647460110342437
-0.14951788869789734,-0.2996839692131488,0.9193497716965158,-0.8931642146775456
2.1689788262816574,0.9360753607514379,-0.4542920344664758,0.016203839434391607
-0.619896288933435,-0.6268685470259461,-0.20125818126695763,-0.09770464157771473
-0.4526038142248048,-0.344176731038438,-0.45449825602572563,-0.8201013043410799
-0.5206585614929251,-0.6738029848050621,-0.5448232989771429,-0.3954181906302039
0.6796754793320953,0.5078325281830296,-0.5751378681868651,-0.9325849398645011
0.32212468640949393,0.46605273963977023,-0.4815132802874509,-0.1296845069904256
-0.6498150942339709,-0.5742368653545674,-0.15506455199499994,0.7024252584016951
-0.3305055911849418,-0.33495262187953656,-0.3905695726582842,-0.0105515925198071
8.936528306938083,5.480305608151401,-0.4219152496642555,0.325870258975295
2.545492242282063,9.183649786786216,-0.4299578904749981,0.8647784860290962
0.01745854229276944,-0.10462119023520415,0.6681719125302459,2.4748538882433024
-0.41183417460752525,-0.7127341514021901,1.3740683098423492,-0.3274213975868409
-0.2761460716952358,-0.2659074518518774,0.07652225904253789,1.0214323317017566
-0.6650905406022022,-0.7054091235407096,0.05672498935455602,-0.04712262672939232
-0.5711202084610825,-0.4115941170968792,1.159185445104046,0.05966162683928833
2.537064409803039,2.9402843728509738,0.03300951004082775,-0.22182451525873123
-0.6204230284633739,-0.36710135527159005,6.586111998322075,-0.05432601225552274
0.3552039288896639,0.8713709479750266,-0.5910169282491006,-0.5045771866800265
-0.17901530237448202,-0.3901616281688436,-0.5427610833846448,-0.9496830857287227
0.017563890198757245,-0.43139882205569696,-0.6035964433633391,-0.9480999240746282
-0.7733881879576631,-0.7518009666634197,-0.47388308259520784,-0.9180198526468307
-0.7556897397517123,-0.7710630769658314,-0.4489302739259807,-0.9101040443763577
-0.6365412580795078,-0.49027034227574423,0.529384803155123,-0.18541179721455547
0.44169455970564964,0.2689552307003032,0.03713394122582397,-0.03216174909819836
0.8760439760933588,0.6801063315919237,-0.3049876255696126,-0.8375160825361204
-0.02889453634186361,0.08989899408633453,-0.10536515621579548,-0.7178290614865688
0.10057804011714552,-0.3109428083335726,3.0842637007010323,3.4894230342698256
-0.4747268744822433,-0.4970527754808188,-0.357986566296814,0.16620840615985477
-0.41941922383864705,-0.6487079819462862,-0.44583695053723355,0.28391647514178814
0.2899935750832142,0.07334985706595258,-0.6060711020743368,-0.8348247077241596
0.7305585179242038,0.657859950679279,-0.12392509654827848,-0.2535669064233279
-0.10221667890937407,0.3527861051150249,-0.5825618443198582,-0.8287295353558954
2.215963992352217,1.4830107744086514,-0.4947114600794388,-0.8386242956939867
-0.6591910578668853,-0.5627067289059406,-0.16413830060199164,-0.014430338572338866
1.0132069496894776,0.721343525478777,-0.4674902142584637,0.0458089623659606
-0.5775464307263384,-0.4105089277840673,1.1921808945840158,0.5577242832174489
-0.655082489533361,-0.4749420432322757,0.030534851329830016,0.1929638381140535
-0.6269545986346178,-0.6397551701155878,-0.10660248557129434,0.4784078843473095
-0.522870867518669,-0.6786863367127158,-0.07360703609132457,-0.06857446714237413
-0.4842081860211455,-0.44428544514533863,-0.32066046407259824,-0.06548730191688966
-0.2708786763958457,-0.25993891063141183,-0.2938516613701228,-0.39660556187077484
-0.5888186566670333,-0.5297441035292783,0.4683432216171789,0.637119840170293
-0.6114684564544108,-0.4682952586913026,0.1699406253827023,-0.29623311300117733
-0.47820335537984077,-0.6234773304234088,-0.13506106074776827,0.4084321392363283
-0.6798392474404945,-0.34756794764097526,-0.1395979350512641,-0.6317050675038227
-0.8118401736432109,-0.7589903458607987,-0.2229114449881878,0.01675794601332472
0.09088603276626771,0.6745447363637626,-0.18104846846047615,-0.06572477616500384
-0.5257152609803396,-0.5635206208905496,0.35368403467428394,1.903728321528676
-0.08946958228484998,-0.3151479169207188,2.7769935774188137,5.0848541911836564
-0.6629835824824462,-0.5366621853984543,1.0564871085976402,0.5714186315253672
0.28799196486944595,0.1962475467419038,-0.4520235973147279,0.7492076852801905
-0.434905366018854,0.413828003960696,-0.6042151080410885,-0.9388384283981748
-0.6785750725686409,-0.6606450643872175,-0.27920993066338623,2.399416235425695
-0.7640122243247487,-0.45690077090677733,0.668996798767245,-0.3840194267207228
-0.8045711681300526,-0.7063586641894201,-0.562145909954127,-0.7836094282141993
-0.5764929516664604,-0.5106176418909679,-0.5147149513266704,0.2297723465717529
-0.7075457467152866,-0.6449098193514444,-0.543585969621644,-0.20314320774041497
-0.6086240629927401,-0.5309649415061917,-0.48501904679469765,-0.36510064495429234
-0.5646939861958266,-0.6114045993183761,-0.3922193451322827,-0.4512246389370385
-0.09705463151597175,0.3774741619814963,0.30996506411332403,-0.583814427467461
0.03484094678075683,0.3097854785948521,-0.4971861187904365,-0.7055595586673357
-0.3073290518676253,-0.20879936426514956,-0.6015342277708409,0.12164240559709184
-0.48547236089299917,-0.11086102878387276,-0.4633657830734675,-0.5234959684464568
-0.0680839573693261,-0.20567944499081525,-0.1635196359242422,0.44508233152861826
-0.29100012643951595,1.0113603693277657,-0.5673014489353723,1.4548228345101528
0.03178585750711056,0.18390351830866808,-0.015864999501377475,1.9817781910755399
-0.7221891056475911,-0.5697604594392182,1.1039180672250966,-0.12628070943412223
-0.6282187735064714,-0.2874755894440146,-0.6091644254630839,0.540388663105113
2.8276139345173976,0.3510226724817055,-0.6248372639660695,0.7946444247527055
-0.6083080192747767,-0.5236399136447111,-0.4425374055892366,-0.33494141544379025
-0.5524736291012414,-0.32871278333086795,-0.3682976442593046,-0.22142872484520756
-0.7805518455648336,-0.7070369075099275,0.20211118862567282,-0.48098807803401694
-0.6637210178243608,-0.5918711916877613,-0.46852132205471275,1.5682563670260308
-0.6517113565417513,-0.5386969153599767,-0.4575915794144728,0.33441933190740586
-0.6246369447028861,-0.3348169732154351,-0.5239949214929119,-0.8478857913704401
-0.507384725338462,-0.6002814088620537,-0.01462767014587861,0.5414177181802745
-0.5881865692311065,0.46849441559359706,-0.4728519747989588,-0.6757961195703572
-0.8232177474898936,-0.7787950508196164,-0.6180319525108258,-0.9006842325344949
1.212419839912412,0.6638284918997447,-0.5854489461493556,-0.7924751334771292
0.7272927328385819,-0.06853864558420744,-0.5681263351723715,-0.6467451032177214
-0.5770196911963994,-0.6009596521825612,0.06311785769130017,0.4569560439343277
0.17558574918046083,0.10495599580160007,-0.4417125193522373,-0.7234492853586046
0.7090675451026921,0.2587815808926913,-0.5514223888731369,-0.9218194406166578
0.5131204399653797,-0.29100245471065334,-0.4635720046327173,-0.8133728673111779
-0.8078369532156744,-0.7130054487303932,-0.40830462675376794,0.034331040373774754
-0.4362748887966954,-0.5117028312037799,-0.08391811405381513,0.2514616612328489
1.9930478232820275,1.3469551643148554,-0.14537213871025884,-0.5120972045369758
0.06665601438907315,0.24508106581844072,-0.10969580896004151,-0.5363987359273279
1.2543483064955572,0.9301068195309723,0.2790318302258524,0.28613290145752057
0.12838988729792536,0.1254389440809253,-0.42872056111949924,-0.5682202851746293
-0.4933734538420843,-0.3528582455409334,-0.5499788379583882,-0.7183040099827972
-0.7530560421020172,-0.6865539592306023,-0.3462319374195748,-0.4900912575450609
-0.6106256732065084,-0.6889956351844292,-0.1387730488142649,-0.5213587002134292
0.5771719668059635,0.3904964337352395,-0.4033553093317725,-0.9293394584736071
1.2499236944440695,2.7218900236475725,-0.49924833438293464,-0.9340889434358909
-0.14909649707394612,-0.04303669673312705,-0.5648267902243745,-0.8743245909938199
1.2487648674782037,0.2551190669619511,-0.44026896843748864,-0.9092333054666057
-0.28552203532815024,-0.6223921411105968,-0.11485134794128679,-0.9272813483232841
0.413250625088943,0.27790804253100165,-0.6227750483735714,-0.7644531721996547
-0.14909649707394612,0.15758767747297875,0.8859418790980463,2.6628543346670357
-0.3601083527675143,0.20804898051873355,-0.27219839764889264,0.060057417252811975
-0.3167050155005397,0.17345857117285324,-0.39593133319877927,-0.07902333405939847
-0.5742806456407166,-0.12320505721710848,0.28975535130684255,-0.7000184928780046
0.09857642990337728,0.03251960917140367,-0.5505975026361376,0.028156709922805823
1.0742033872564152,3.232607243989688,2.819681440183525,7.927737573441327
0.270398864569483,0.3712343234328277,-0.5421424187068953,-0.8949848505797543
1.2872168531637516,5.175503059915349,6.9005998761780365,1.9668173134443458
-0.34146177340767325,-0.6617302537000294,-0.6182381740700756,-0.9240358669323903
-0.7176591456901156,0.08840685878121812,-0.1837293487307237,-0.30319902427919354
-0.7476832988966393,-0.7155827733483214,0.08209024114228278,-0.7117338891183046
0.1967606782840091,0.2992048827949358,0.6593043854825039,-0.7569331543427054
0.39355056666922394,0.2499644177260944,-0.0647395090435827,-0.31348957503080843
0.37616816218123655,0.7841488569577676,-0.5767876406608636,-0.8839027190010922
-0.628956208848386,0.06154842328912283,0.8785179029650532,0.3907007287104688
-0.6921649524410675,-0.7462393714352585,-0.44996138172222977,0.12852915879240334
-0.6005122742316793,-0.5880730290929196,-0.5206953765449149,-0.5138386823564799
